price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,population_(rounded)*,postcode,ethnic_breakdown_2016,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st],nearest_train_station,highlights/attractions,ideal_for,traffic,public_transport,affordability_(rental),affordability_(buying),nature,noise,things_to_see/do,family-friendliness,pet_friendliness,safety,overall_rating,review_link
1500000,2016-02-18,Leichhardt,2,4,0,177,House,14625,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
1400000,2016-02-19,Croydon,2,3,3,394,House,10612,34996,2.435,-33.88062,151.1169,28,2.0,150.9,8.77,Inner West,"11,000",2132.0,"Chinese 16.6%, English 14.4%, Australian 14.0%, Italian 8.2%, Irish 7.3%","$1,400,000.00","$1,800,000.00",28.57%,$690.00,"$710,000.00",$480.00,3%,17.0,22,20,Croydon,"Wangal Park, boutique cafes & dining","Families, small families, retirees",4.0,6.0,6.0,4.0,6.0,6.0,6.0,10.0,9.0,9.0,6.6,https://sydneysuburbreviews.com/croydon
1265000,2016-02-19,Leichhardt,1,3,0,220,House,14625,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
510000,2016-02-19,Narara,2,5,2,1037,House,7934,34632,8.242,-33.39553,151.33681,10,2.0,150.9,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720000,2016-02-20,Concord,1,4,2,512,House,14533,39052,5.058,-33.85608,151.10677,6,2.0,150.9,9.6,Inner West,"15,000",2137.0,"Italian 17.7%, English 14.7%, Australian 14.0%, Chinese 9.5%, Irish 7.4%","$1,800,000.00","$2,200,000.00",22.22%,$750.00,"$995,000.00",$500.00,3%,13.5,40,30,Concord West,"Golf courses, multiple parks & ovals, Concord Museum & City of Canada Bay Museum","Families, professionals, retirees",6.0,5.0,5.0,3.0,8.0,7.0,6.0,9.0,9.0,9.0,6.7,https://sydneysuburbreviews.com/concord
1340000,2016-02-20,Burwood,1,2,2,273,House,16030,24856,2.435,-33.87838,151.10412,33,2.0,150.9,9.9,Inner West,"16,500",2134.0,"Chinese 45.1%, English 7.0%, Australian 5.3%, Indian 3.9%, Korean 3.7%","$1,900,000.00","$2,150,000.00",13.16%,$700.00,"$790,000.00",$580.00,3%,14.2,15,25,Burwood,"Burwood Westfield, Burwood Park","University students, professionals, small families",3.0,7.0,4.0,3.0,4.0,4.0,9.0,7.0,4.0,6.0,5.1,https://sydneysuburbreviews.com/burwood
1300000,2016-02-20,Avalon Beach,3,4,2,696,House,9905,43628,5.131,-33.62899,151.32686,46,2.0,150.9,28.35,Northern Beaches,"10,000",2107.0,"English 34.6%, Australian 24.6%, Irish 10.7%, Scottish 8.8%, German 2.9%","$1,900,000.00","$2,250,000.00",18.42%,$850.00,"$790,000.00",$550.00,0%,8.6,95 minutes,55 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1180000,2016-02-20,Eastlakes,2,3,3,335,House,6912,25740,2.003,-33.93108,151.21145,18,2.0,150.9,7.32,Southern Suburbs,"7,250",2018.0,"Australian 10.5%, Chinese 9.8%, English 9.0%, Greek 7.2%, Bangladeshi 5.2%","$1,450,000.00","$1,650,000.00",13.79%,$750.00,"$590,000.00",$475.00,20%,11.4,30 minutes,20 minutes,Mascot,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1110000,2016-02-20,Picnic Point,1,3,1,620,House,6160,40560,3.859,-33.97301,151.00632,33,2.0,150.9,22.31,Western Suburbs,"6,250",2213.0,"Australian 23.1%, English 20.7%, Irish 8.2%, Scottish 5.9%, Greek 4.9%","$1,000,000.00","$1,200,000.00",20.00%,$625.00,"$740,000.00",$580.00,1%,12.2,60 minutes,35 minutes,East Hills,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
875000,2016-02-20,Panania,2,3,1,556,House,12419,34216,4.751,-33.95493,150.99524,18,2.0,150.9,22.21,Western Suburbs,"12,500",2213.0,"Australian 21.6%, English 18.6%, Irish 7.3%, Chinese 6.6%, Lebanese 5.1%","$950,000.00","$1,100,000.00",15.79%,$630.00,"$750,000.00",$450.00,11%,12.0,30,40,Panania,Kelso Beach Reserve,"Small families, families, retirees, professionals",6.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,8.0,6.0,6.6,https://sydneysuburbreviews.com/panania
865000,2016-02-20,Panania,1,3,2,556,House,12419,34216,4.751,-33.95493,150.99524,18,2.0,150.9,22.21,Western Suburbs,"12,500",2213.0,"Australian 21.6%, English 18.6%, Irish 7.3%, Chinese 6.6%, Lebanese 5.1%","$950,000.00","$1,100,000.00",15.79%,$630.00,"$750,000.00",$450.00,11%,12.0,30,40,Panania,Kelso Beach Reserve,"Small families, families, retirees, professionals",6.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,8.0,6.0,6.6,https://sydneysuburbreviews.com/panania
862000,2016-02-22,Panania,2,4,2,355,Semi-Detached,12419,34216,4.751,-33.95493,150.99524,18,2.0,150.9,22.21,Western Suburbs,"12,500",2213.0,"Australian 21.6%, English 18.6%, Irish 7.3%, Chinese 6.6%, Lebanese 5.1%","$950,000.00","$1,100,000.00",15.79%,$630.00,"$750,000.00",$450.00,11%,12.0,30,40,Panania,Kelso Beach Reserve,"Small families, families, retirees, professionals",6.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,8.0,6.0,6.6,https://sydneysuburbreviews.com/panania
595000,2016-02-22,Avalon Beach,1,1,1,140,Apartment / Unit / Flat,9905,43628,5.131,-33.62899,151.32686,46,2.0,150.9,28.35,Northern Beaches,"10,000",2107.0,"English 34.6%, Australian 24.6%, Irish 10.7%, Scottish 8.8%, German 2.9%","$1,900,000.00","$2,250,000.00",18.42%,$850.00,"$790,000.00",$550.00,0%,8.6,95 minutes,55 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
520000,2016-02-23,Kincumber,1,3,1,602,House,7093,29432,9.914,-33.47252,151.40208,24,2.0,150.9,47.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495000,2016-02-23,Killarney Vale,1,3,1,626,House,7216,30108,3.018,-33.36629,151.4607,8,2.0,150.9,60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870000,2016-02-24,Killcare Heights,3,4,4,955,House,745,40716,2.146,-33.52256,151.37418,127,2.0,150.9,40.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730000,2016-02-24,Kincumber,2,4,2,624,House,7093,29432,9.914,-33.47252,151.40208,24,2.0,150.9,47.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715000,2016-02-24,Bensville,3,5,2,732,House,2545,36764,4.925,-33.49914,151.39045,27,2.0,150.9,43.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453000,2016-02-24,Killarney Vale,2,3,1,330,House,7216,30108,3.018,-33.36629,151.4607,8,2.0,150.9,60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100000,2016-02-25,Drummoyne,1,4,1,417,House,11950,60840,2.31,-33.85205,151.15424,31,2.0,150.9,5.35,Inner West,"12,500",2047.0,"English 21.7%, Australian 17.6%, Irish 10.0%, Italian 7.3%, Scottish 6.7%","$1,950,000.00","$2,350,000.00",20.51%,$830.00,"$1,050,000.00",$610.00,1%,14.9,15,12,Drummoyne Wharf (ferry),"Birkenhead Point, Drummoyne Oval, water views, some gorgeous homes","Professionals, families, retirees",2.0,6.0,4.0,3.0,9.0,4.0,8.0,9.0,9.0,9.0,6.3,https://sydneysuburbreviews.com/drummoyne
1985000,2016-02-25,Millers Point,1,3,0,112,House,1482,79300,0.251,-33.85966,151.20425,35,2.0,150.9,0.8,Sydney City,"1,500",2000.0,"English 20.1%, Australian 14.2%, Irish 8.5%, Chinese 6.8%, Scottish 5.6%","$2,800,000.00","$3,100,000.00",10.71%,"$1,250.00","$2,100,000.00",$950.00,0%,,10 minutes,10 minutes,Circular Quay,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1780000,2016-02-25,Millers Point,1,3,0,111,House,1482,79300,0.251,-33.85966,151.20425,35,2.0,150.9,0.8,Sydney City,"1,500",2000.0,"English 20.1%, Australian 14.2%, Irish 8.5%, Chinese 6.8%, Scottish 5.6%","$2,800,000.00","$3,100,000.00",10.71%,"$1,250.00","$2,100,000.00",$950.00,0%,,10 minutes,10 minutes,Circular Quay,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1415000,2016-02-25,Russell Lea,1,2,0,272,House,5001,47684,1.02,-33.85841,151.14202,20,2.0,150.9,6.33,Inner West,"5,250",2560.0,"Australian 19.0%, English 17.8%, Italian 17.2%, Irish 9.0%, Scottish 5.4%","$1,850,000.00","$2,400,000.00",29.73%,$880.00,"$810,000.00",$530.00,5%,15.7,30 minutes,15 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1250000,2016-02-25,Elanora Heights,2,3,6,1024,House,4357,44460,3.877,-33.70172,151.27318,105,2.0,150.9,19.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545000,2016-02-25,Narara,1,4,1,601,House,7934,34632,8.242,-33.39553,151.33681,10,2.0,150.9,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440000,2016-02-26,Avalon Beach,3,5,3,657,House,9905,43628,5.131,-33.62899,151.32686,46,2.0,150.9,28.35,Northern Beaches,"10,000",2107.0,"English 34.6%, Australian 24.6%, Irish 10.7%, Scottish 8.8%, German 2.9%","$1,900,000.00","$2,250,000.00",18.42%,$850.00,"$790,000.00",$550.00,0%,8.6,95 minutes,55 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1230000,2016-02-26,Mascot,2,3,2,266,House,14772,41912,11.961,-33.9466,151.18371,3,2.0,150.9,9.35,Southern Suburbs,"15,000",2020.0,"Chinese 18.1%, English 13.0%, Australian 11.7%, Irish 5.5%, Greek 4.3%","$1,250,000.00","$1,600,000.00",28.00%,$710.00,"$815,000.00",$690.00,2%,12.0,15,20,Mascot,"Mascot Memorial Park, Sydney Airport","Young professionals, professionals, small families",2.0,7.0,5.0,6.0,5.0,2.0,6.0,5.0,5.0,6.0,4.9,https://sydneysuburbreviews.com/mascot
915000,2016-02-26,Bossley Park,2,5,2,619,House,14585,25012,4.536,-33.86202,150.88392,56,2.0,150.9,30.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619000,2016-02-26,Panania,2,2,1,171,Villa,12419,34216,4.751,-33.95493,150.99524,18,2.0,150.9,22.21,Western Suburbs,"12,500",2213.0,"Australian 21.6%, English 18.6%, Irish 7.3%, Chinese 6.6%, Lebanese 5.1%","$950,000.00","$1,100,000.00",15.79%,$630.00,"$750,000.00",$450.00,11%,12.0,30,40,Panania,Kelso Beach Reserve,"Small families, families, retirees, professionals",6.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,8.0,6.0,6.6,https://sydneysuburbreviews.com/panania
450000,2016-02-26,Chittaway Bay,1,3,4,588,House,2028,31668,1.116,-33.32678,151.44557,3,2.0,150.9,63.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225000,2016-02-26,Chittaway Bay,0,1,0,486,Vacant land,2028,31668,1.116,-33.32678,151.44557,3,2.0,150.9,63.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,2016-02-27,Point Clare,4,6,2,2245,House,3731,31772,3.336,-33.44017,151.31715,62,2.0,150.9,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800000,2016-02-27,Leichhardt,2,3,1,348,House,14625,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
1550000,2016-02-27,North Turramurra,1,3,2,961,House,4257,42484,11.614,-33.69054,151.15407,169,2.0,150.9,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465000,2016-02-27,Beecroft,2,4,1,853,House,9396,47112,5.117,-33.75342,151.06372,130,2.0,150.9,18.35,Hills Shire,"10,000",2119.0,"English 23.1%, Australian 19.3%, Chinese 14.3%, Irish 8.2%, Scottish 6.8%","$1,700,000.00","$2,100,000.00",23.53%,$760.00,"$980,000.00",$500.00,0%,12.8,45,30,Beecroft,Pennant Hills Golf Club,"Retirees, families",4.0,6.0,4.0,3.0,9.0,10.0,2.0,9.0,8.0,9.0,6.4,https://sydneysuburbreviews.com/beecroft
1280000,2016-02-27,Rodd Point,1,2,1,303,House,1376,44876,0.374,-33.86584,151.14375,10,2.0,150.9,6.12,Inner West,"1,500",2046.0,"Italian 19.9%, English 17.8%, Australian 17.1%, Chinese 7.6%, Irish 6.9%","$1,950,000.00","$2,400,000.00",23.08%,$865.00,,,0%,15.5,35 minutes,15 minutes,Ashfield,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1160000,2016-02-27,Leichhardt,1,3,0,186,House,14625,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
1085000,2016-02-27,Leichhardt,1,2,1,209,House,14625,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
1000000,2016-02-27,Ermington,2,6,3,822,House,10737,33644,4.135,-33.8105,151.06162,40,2.0,150.9,15.0,North Shore,"11,000",2115.0,"Australian 17.3%, English 17.2%, Chinese 11.4%, Irish 6.5%, Lebanese 5.1%","$1,200,000.00","$1,400,000.00",16.67%,$570.00,"$725,000.00",$510.00,17%,11.7,50 minutes,30 minutes,Meadowbank,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
925000,2016-02-27,Leichhardt,1,2,0,139,House,14625,56784,2.595,-33.88143,151.15595,31,2.0,150.9,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
820000,2016-02-27,Padstow Heights,1,3,2,588,House,3540,34268,1.931,-33.97042,151.03352,51,2.0,150.9,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761000,2016-02-27,Padstow Heights,2,3,1,551,House,3540,34268,1.931,-33.97042,151.03352,51,2.0,150.9,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,2016-02-29,Avalon Beach,3,4,5,1138,House,9905,43628,5.131,-33.62899,151.32686,46,2.0,150.9,28.35,Northern Beaches,"10,000",2107.0,"English 34.6%, Australian 24.6%, Irish 10.7%, Scottish 8.8%, German 2.9%","$1,900,000.00","$2,250,000.00",18.42%,$850.00,"$790,000.00",$550.00,0%,8.6,95 minutes,55 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1650000,2016-02-29,Concord,1,2,1,531,House,14533,39052,5.058,-33.85608,151.10677,6,2.0,150.9,9.6,Inner West,"15,000",2137.0,"Italian 17.7%, English 14.7%, Australian 14.0%, Chinese 9.5%, Irish 7.4%","$1,800,000.00","$2,200,000.00",22.22%,$750.00,"$995,000.00",$500.00,3%,13.5,40,30,Concord West,"Golf courses, multiple parks & ovals, Concord Museum & City of Canada Bay Museum","Families, professionals, retirees",6.0,5.0,5.0,3.0,8.0,7.0,6.0,9.0,9.0,9.0,6.7,https://sydneysuburbreviews.com/concord
1543000,2016-02-29,Russell Lea,1,3,1,411,House,5001,47684,1.02,-33.85841,151.14202,20,2.0,150.9,6.33,Inner West,"5,250",2560.0,"Australian 19.0%, English 17.8%, Italian 17.2%, Irish 9.0%, Scottish 5.4%","$1,850,000.00","$2,400,000.00",29.73%,$880.00,"$810,000.00",$530.00,5%,15.7,30 minutes,15 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1255000,2016-02-29,Blackwall,2,4,8,872,House,1888,31148,1.143,-33.50518,151.33518,80,2.0,150.9,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,2016-02-29,Alexandria,1,2,1,112,House,8262,69732,3.516,-33.9082,151.19191,9,2.0,150.9,5.06,Inner South,"8,500",2015.0,"English 22.6%, Australian 17.5%, Irish 10.8%, Scottish 6.9%, Chinese 5.8%","$1,600,000.00","$1,850,000.00",15.63%,$850.00,"$745,000.00",$625.00,1%,12.8,15,10,Green Square,"Sydney Park, The Grounds of Alexandria","Young professionals, small families",1.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,4.6,https://sydneysuburbreviews.com/alexandria/
755000,2016-02-29,Zetland,1,1,1,59,Apartment / Unit / Flat,10078,45604,0.805,-33.90769,151.2083,23,2.0,150.9,4.72,Inner East,"10,000",2017.0,"Chinese 33.8%, English 13.1%, Australian 8.1%, Irish 6.2%, Scottish 3.6%","$1,400,000.00","$1,750,000.00",25.00%,$975.00,"$920,000.00",$740.00,1%,16.5,8,15,Green Square,"East Village Shopping Centre, Joynton Park","University students, young professionals, small familes",2.0,7.0,5.0,5.0,6.0,3.0,4.0,5.0,6.0,7.0,5.0,https://sydneysuburbreviews.com/zetland
500000,2016-02-29,Killarney Vale,1,3,0,696,House,7216,30108,3.018,-33.36629,151.4607,8,2.0,150.9,60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850000,2016-03-13,Revesby,1,4,1,313,Semi-Detached,14176,31616,5.608,-33.94767,151.01233,14,2.0,155.2,20.44,Western Suburbs,"14,500",2212.0,"Australian 17.0%, English 15.3%, Chinese 9.9%, Lebanese 6.8%, Irish 5.1%","$940,000.00","$1,100,000.00",17.02%,$590.00,"$715,000.00",$475.00,11%,12.3,30,35,Revesby,"Central shopping/dining hub, Worker's Club","Families, retirees",3.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,https://sydneysuburbreviews.com/revesby
478000,2016-03-13,Killarney Vale,2,4,2,556,House,7216,30108,3.018,-33.36629,151.4607,8,2.0,155.2,60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700000,2016-03-14,Macmasters Beach,2,3,1,980,House,1294,37440,5.879,-33.49756,151.40816,46,2.0,155.2,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690000,2016-03-14,Wyong,2,4,3,2396,House,4326,25480,11.434,-33.27889,151.43056,3,2.0,155.2,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540000,2016-03-14,Chittaway Bay,2,3,3,522,House,2028,31668,1.116,-33.32678,151.44557,3,2.0,155.2,63.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950000,2016-03-16,Como,1,3,2,588,House,3977,49296,1.598,-34.00258,151.0648,42,2.0,155.2,20.31,Sutherland Shire,"4,250",2226.0,"English 29.2%, Australian 28.2%, Irish 11.2%, Scottish 6.9%, Chinese 3.0%","$1,200,000.00","$1,500,000.00",25.00%,$660.00,"$650,000.00",$510.00,0%,16.6,35,40,Como,"Como Pleasure Grounds, Como Hotel","Families, small families, retirees, professionals",7.0,6.0,5.0,4.0,9.0,8.0,2.0,8.0,7.0,9.0,6.5,https://sydneysuburbreviews.com/como
785000,2016-03-16,Rosehill,1,3,2,481,House,3806,39624,3.67,-33.82647,151.03151,4,2.0,155.2,17.06,Western Suburbs,"4,000",2142.0,"Indian 22.1%, English 9.7%, Chinese 9.7%, Lebanese 6.9%, Australian 6.7%","$860,000.00","$950,000.00",10.47%,$500.00,"$480,000.00",$410.00,2%,,45 minutes,30 minutes,Parramatta,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
660000,2016-03-16,Macmasters Beach,3,2,2,917,House,1294,37440,5.879,-33.49756,151.40816,46,2.0,155.2,44.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487000,2016-03-16,Narara,1,3,1,493,House,7934,34632,8.242,-33.39553,151.33681,10,2.0,155.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620000,2016-03-17,Birchgrove,1,3,1,200,House,3303,78780,0.586,-33.85093,151.18309,24,2.0,155.2,2.94,Inner West,"3,500",2041.0,"English 30.7%, Australian 18.3%, Irish 12.8%, Scottish 8.8%, German 3.1%","$2,100,000.00","$2,800,000.00",33.33%,$950.00,"$1,300,000.00",$625.00,0%,11.3,20 minutes,12 minutes,"Rozelle Bay (Light Rail), Balmain Wharf",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1200000,2016-03-17,Warrimoo,2,5,6,8818,House,2450,43524,8.576,-33.7239,150.61735,210,2.0,155.2,57.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105000,2016-03-17,Mascot,1,3,0,253,House,14772,41912,11.961,-33.9466,151.18371,3,2.0,155.2,9.35,Southern Suburbs,"15,000",2020.0,"Chinese 18.1%, English 13.0%, Australian 11.7%, Irish 5.5%, Greek 4.3%","$1,250,000.00","$1,600,000.00",28.00%,$710.00,"$815,000.00",$690.00,2%,12.0,15,20,Mascot,"Mascot Memorial Park, Sydney Airport","Young professionals, professionals, small families",2.0,7.0,5.0,6.0,5.0,2.0,6.0,5.0,5.0,6.0,4.9,https://sydneysuburbreviews.com/mascot
790000,2016-03-17,Bass Hill,1,4,2,556,House,9069,24388,2.929,-33.90028,150.99309,40,2.0,155.2,20.43,Western Suburbs,"9,250",2197.0,"Lebanese 20.9%, Australian 13.5%, English 11.0%, Vietnamese 7.9%, Italian 4.3%","$790,000.00","$900,000.00",13.92%,$570.00,,$470.00,12%,14.3,70 minutes,40 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
450000,2016-03-17,Narara,1,3,1,639,House,7934,34632,8.242,-33.39553,151.33681,10,2.0,155.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890000,2016-03-18,Northbridge,2,5,3,903,House,6347,60060,2.728,-33.8112,151.2183,87,2.0,155.2,6.03,Lower North Shore,"6,500",2063.0,"English 26.3%, Australian 20.8%, Irish 10.3%, Chinese 7.9%, Scottish 7.1%","$3,000,000.00","$3,500,000.00",16.67%,"$1,200.00","$1,100,000.00",$675.00,0%,15.4,35 minutes,15 minutes,St Leonards,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1960000,2016-03-18,East Killara,3,5,2,834,House,2978,38428,3.19,-33.75738,151.18183,78,2.0,155.2,12.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800000,2016-03-18,Alexandria,2,3,2,145,House,8262,69732,3.516,-33.9082,151.19191,9,2.0,155.2,5.06,Inner South,"8,500",2015.0,"English 22.6%, Australian 17.5%, Irish 10.8%, Scottish 6.9%, Chinese 5.8%","$1,600,000.00","$1,850,000.00",15.63%,$850.00,"$745,000.00",$625.00,1%,12.8,15,10,Green Square,"Sydney Park, The Grounds of Alexandria","Young professionals, small families",1.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,4.6,https://sydneysuburbreviews.com/alexandria/
732000,2016-03-18,Wetherill Park,2,3,1,553,House,6127,25688,11.214,-33.84214,150.89843,43,2.0,155.2,28.94,Western Suburbs,"6,250",2164.0,"Australian 10.6%, Italian 9.6%, English 8.9%, Assyrian 7.6%, Chinese 4.7%","$760,000.00","$980,000.00",28.95%,$500.00,"$525,000.00",$430.00,2%,18.2,75 minutes,45 minutes,Guildford,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
580000,2016-03-18,Woodcroft,2,3,1,200,Semi-Detached,6440,40768,1.693,-33.75523,150.88065,38,2.0,155.2,32.83,Western Suburbs,"6,500",2767.0,"Filipino 24.2%, Indian 14.5%, Australian 9.3%, English 7.5%, Chinese 5.4%","$710,000.00","$810,000.00",14.08%,$490.00,,$520.00,2%,8.4,65 minutes,40 minutes,Doonside,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2418000,2016-03-19,Bondi Junction,2,3,0,205,House,9445,54964,1.079,-33.89296,151.2503,89,2.0,155.2,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113000,2016-03-19,West Pymble,2,4,4,850,House,5298,48672,3.684,-33.76365,151.12999,80,2.0,155.2,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055000,2016-03-19,Avalon Beach,3,5,2,718,House,9905,43628,5.131,-33.62899,151.32686,46,2.0,155.2,28.35,Northern Beaches,"10,000",2107.0,"English 34.6%, Australian 24.6%, Irish 10.7%, Scottish 8.8%, German 2.9%","$1,900,000.00","$2,250,000.00",18.42%,$850.00,"$790,000.00",$550.00,0%,8.6,95 minutes,55 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2050000,2016-03-19,La Perouse,2,3,2,667,House,399,33124,1.755,-33.99151,151.24014,50,2.0,155.2,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
